"index","Date","Open","High","Low","Close"
"479",2002-11-29,936.31,941.76,935.7,936.31
"480",2002-12-02,934.53,954.32,927.73,934.53
"481",2002-12-03,920.75,934.53,918.78,920.75
"482",2002-12-04,917.57,925.28,909.71,917.57
"483",2002-12-05,906.55,921.54,905.93,906.55
"484",2002-12-06,912.23,915.2,895.97,912.23
"485",2002-12-09,892,912.23,892,892
"486",2002-12-10,904.45,904.94,892,904.45
"487",2002-12-11,904.96,909.89,896.72,904.96
"488",2002-12-12,901.59,908.32,896.99,901.59
"489",2002-12-13,889.48,901.58,888.84,889.48
"490",2002-12-16,910.4,910.43,889.48,910.4
"491",2002-12-17,902.99,911.06,901.76,902.99
"492",2002-12-18,891.12,902.99,887.97,891.12
"493",2002-12-19,884.25,899.12,880.36,884.25
"494",2002-12-20,895.75,897.75,884.26,895.75
"495",2002-12-23,897.38,902.42,892.27,897.38
"496",2002-12-24,892.47,897.38,892.32,892.47
"497",2002-12-26,889.66,903.77,887.51,889.66
"498",2002-12-27,875.4,890.42,873.67,875.4
"499",2002-12-30,879.39,882.03,870.29,879.39
"500",2002-12-31,879.82,881.83,869.43,879.82
"501",2003-01-02,909.03,909.03,879.82,909.03
"502",2003-01-03,908.59,910.99,903.23,908.59
"503",2003-01-06,929.01,931.7,908.59,929.01
"504",2003-01-07,922.93,930.65,919.98,922.93
"505",2003-01-08,909.93,922.93,908.35,909.93
"506",2003-01-09,927.58,928.28,909.93,927.58
"507",2003-01-10,927.57,932.76,917.75,927.57
"508",2003-01-13,926.26,935.06,922.04,926.26
"509",2003-01-14,931.66,931.66,921.89,931.66
"510",2003-01-15,918.22,932.57,916.81,918.22
"511",2003-01-16,914.6,925.97,911.99,914.6
"512",2003-01-17,901.78,914.6,899.07,901.78
"513",2003-01-21,887.62,906.01,887.62,887.62
"514",2003-01-22,878.36,889.47,877.65,878.36
"515",2003-01-23,887.34,890.14,876.96,887.34
"516",2003-01-24,861.4,887.34,859.82,861.4
"517",2003-01-27,847.48,863.92,844.31,847.48
"518",2003-01-28,858.54,860.52,847.48,858.54
"519",2003-01-29,864.36,868.56,846.04,864.36
"520",2003-01-30,844.61,865.2,843.93,844.61
"521",2003-01-31,855.7,859.29,840.28,855.7
"522",2003-02-03,860.32,864.67,855.7,860.32
"523",2003-02-04,848.2,860.32,840.34,848.2
"524",2003-02-05,843.59,861.43,842.2,843.59
"525",2003-02-06,838.15,844.26,833.51,838.15
"526",2003-02-07,829.69,845.58,826.7,829.69
"527",2003-02-10,835.97,837.02,823.58,835.97
"528",2003-02-11,829.2,843,825.1,829.2
"529",2003-02-12,818.68,832.04,818.5,818.68
"530",2003-02-13,817.37,820.84,806.32,817.37
"531",2003-02-14,834.89,834.89,815.05,834.89
"532",2003-02-18,851.17,852.92,834.89,851.17
"533",2003-02-19,845.13,851.17,839.03,845.13
"534",2003-02-20,837.1,849.18,836.59,837.1
"535",2003-02-21,848.17,852.1,831.87,848.17
"536",2003-02-24,832.58,848.17,832.18,832.58
"537",2003-02-25,838.57,839.57,818.52,838.57
"538",2003-02-26,827.55,839.98,826.77,827.55
"539",2003-02-27,837.28,842.07,827.55,837.28
"540",2003-02-28,841.15,846.99,837.28,841.15
"541",2003-03-03,834.81,852.25,832.74,834.81
"542",2003-03-04,821.99,835.25,821.97,821.99
"543",2003-03-05,829.85,829.87,819.16,829.85
"544",2003-03-06,822.1,829.85,819.96,822.1
"545",2003-03-07,828.89,829.42,811.35,828.89
"546",2003-03-10,807.48,828.89,806.62,807.48
"547",2003-03-11,800.73,813.85,800.33,800.73
"548",2003-03-12,804.19,804.19,788.94,804.19
"549",2003-03-13,831.9,832.02,804.19,831.9
"550",2003-03-14,833.27,841.33,828.35,833.27
"551",2003-03-17,862.79,862.79,827.15,862.79
"552",2003-03-18,866.45,866.9,857.64,866.45
"553",2003-03-19,874.02,874.96,861.24,874.02
"554",2003-03-20,875.67,879.62,859.07,875.67
"555",2003-03-21,895.79,895.89,875.84,895.79
"556",2003-03-24,864.23,895.79,862.17,864.23
"557",2003-03-25,874.74,879.82,862.56,874.74
"558",2003-03-26,869.95,875.81,866.63,869.95
"559",2003-03-27,868.52,874.15,858.06,868.52
"560",2003-03-28,863.5,869.84,860.85,863.5
"561",2003-03-31,848.18,863.5,843.71,848.18
"562",2003-04-01,858.48,861.26,847.95,858.48
"563",2003-04-02,880.9,884.57,858.48,880.9
"564",2003-04-03,876.45,885.77,876.21,876.45
"565",2003-04-04,878.85,882.52,874.32,878.85
"566",2003-04-07,879.93,904.76,878.85,879.93
"567",2003-04-08,878.29,882.75,874.88,878.29
"568",2003-04-09,865.99,887.1,865.77,865.99
"569",2003-04-10,871.58,871.68,862.76,871.58
"570",2003-04-11,868.3,883.07,866,868.3
"571",2003-04-14,885.23,885.26,868.3,885.23
"572",2003-04-15,890.81,891.23,881.83,890.81
"573",2003-04-16,879.91,896.73,877.98,879.91
"574",2003-04-17,893.58,893.81,878.92,893.58
"575",2003-04-21,892.01,897.86,888.51,892.01
"576",2003-04-22,911.37,911.7,886.79,911.37
"577",2003-04-23,919.02,919.7,909.9,919.02
"578",2003-04-24,911.43,919.02,906.7,911.43
"579",2003-04-25,898.81,911.43,897.57,898.81
"580",2003-04-28,914.84,918.01,898.81,914.84
"581",2003-04-29,917.84,924.24,911.27,917.84
"582",2003-04-30,916.92,922.09,911.79,916.92
"583",2003-05-01,916.3,919.68,903.17,916.3
"584",2003-05-02,930.08,930.53,912.38,930.08
"585",2003-05-05,926.55,933.89,924.61,926.55
"586",2003-05-06,934.39,939.49,926.38,934.39
"587",2003-05-07,929.62,937.14,926.43,929.62
"588",2003-05-08,920.27,929.62,919.73,920.27
"589",2003-05-09,933.41,933.73,920.27,933.41
"590",2003-05-12,945.11,946.69,929.4,945.11
"591",2003-05-13,942.3,947.51,938.99,942.3
"592",2003-05-14,939.28,947.02,935.33,939.28
"593",2003-05-15,946.67,948.12,938.95,946.67
"594",2003-05-16,944.3,948.66,938.64,944.3
"595",2003-05-19,920.77,944.3,920.23,920.77
"596",2003-05-20,919.73,925.3,912.06,919.73
"597",2003-05-21,923.42,923.8,914.98,923.42
"598",2003-05-22,931.87,935.27,922.57,931.87
"599",2003-05-23,933.22,935.14,927.45,933.22
"600",2003-05-27,951.48,952.74,927.6,951.48
"601",2003-05-28,953.22,959.34,950.21,953.22
"602",2003-05-29,949.64,962.11,946.36,949.64
"603",2003-05-30,963.59,965.11,949.64,963.59
"604",2003-06-02,967,979.09,963.59,967
"605",2003-06-03,971.56,972.96,964.59,971.56
"606",2003-06-04,986.24,987.73,970.86,986.24
"607",2003-06-05,990.14,990.14,978.17,990.14
"608",2003-06-06,987.76,1007.63,986.1,987.76
"609",2003-06-09,975.93,987.76,972.74,975.93
"610",2003-06-10,984.84,984.84,975.93,984.84
"611",2003-06-11,997.48,997.48,981.85,997.48
"612",2003-06-12,998.51,1002.72,991.25,998.51
"613",2003-06-13,988.61,1000.83,984.31,988.61
"614",2003-06-16,1010.74,1010.86,988.61,1010.74
"615",2003-06-17,1011.66,1015.26,1007.21,1011.66
"616",2003-06-18,1010.09,1015.06,1004.61,1010.09
"617",2003-06-19,994.7,1011.16,993.25,994.7
"618",2003-06-20,995.69,1002.04,993.49,995.69
"619",2003-06-23,981.64,995.69,977.46,981.64
"620",2003-06-24,983.45,987.78,979.24,983.45
"621",2003-06-25,975.32,991.64,975.04,975.32
"622",2003-06-26,985.82,986.31,973.97,985.82
"623",2003-06-27,976.22,988.83,974.29,976.22
"624",2003-06-30,974.5,983.63,973.65,974.5
"625",2003-07-01,982.32,983.27,962.13,982.32
"626",2003-07-02,993.75,993.76,982.32,993.75
"627",2003-07-03,985.7,994.92,983.41,985.7
"628",2003-07-07,1004.42,1005.58,985.58,1004.42
"629",2003-07-08,1007.84,1008.89,998.79,1007.84
"630",2003-07-09,1002.21,1010.41,998.23,1002.21
"631",2003-07-10,988.7,1002.21,983.74,988.7
"632",2003-07-11,998.14,1000.85,988.7,998.14
"633",2003-07-14,1003.86,1015.36,998.14,1003.86
"634",2003-07-15,1000.42,1009.59,996.72,1000.42
"635",2003-07-16,994,1003.37,989.36,994
"636",2003-07-17,981.73,994,978.92,981.73
"637",2003-07-18,993.32,994.17,981.73,993.32
"638",2003-07-21,978.8,993.32,975.75,978.8
"639",2003-07-22,988.11,990.11,976.11,988.11
"640",2003-07-23,988.61,989.79,979.79,988.61
"641",2003-07-24,981.6,998.83,981.31,981.6
"642",2003-07-25,998.68,998.71,977.42,998.68
"643",2003-07-28,996.52,1000.68,993.64,996.52
"644",2003-07-29,989.28,998.42,984.35,989.28
"645",2003-07-30,987.49,992.62,985.96,987.49
"646",2003-07-31,990.31,1004.59,987.49,990.31
"647",2003-08-01,980.15,990.31,978.86,980.15
"648",2003-08-04,982.82,985.75,966.79,982.82
"649",2003-08-05,965.46,982.82,964.97,965.46
"650",2003-08-06,967.08,975.74,960.84,967.08
"651",2003-08-07,974.12,974.89,963.82,974.12
"652",2003-08-08,977.59,980.57,973.83,977.59
"653",2003-08-11,980.59,985.46,974.21,980.59
"654",2003-08-12,990.35,990.41,979.9,990.35
"655",2003-08-13,984.03,992.5,980.85,984.03
"656",2003-08-14,990.51,991.91,980.36,990.51
"657",2003-08-15,990.67,992.39,986.44,990.67
"658",2003-08-18,999.74,1000.35,990.67,999.74
"659",2003-08-19,1002.35,1003.2,995.3,1002.35
"660",2003-08-20,1000.3,1003.54,996.62,1000.3
"661",2003-08-21,1003.27,1009.53,999.33,1003.27
"662",2003-08-22,993.06,1011.01,992.62,993.06
"663",2003-08-25,993.71,993.71,987.91,993.71
"664",2003-08-26,996.73,997.93,983.67,996.73
"665",2003-08-27,996.79,998.05,993.33,996.79
"666",2003-08-28,1002.84,1004.12,991.42,1002.84
"667",2003-08-29,1008.01,1008.85,999.52,1008.01
"668",2003-09-02,1021.99,1022.59,1005.67,1021.99
"669",2003-09-03,1026.27,1029.34,1021.99,1026.27
"670",2003-09-04,1027.97,1029.17,1022.19,1027.97
"671",2003-09-05,1021.39,1029.21,1018.19,1021.39
"672",2003-09-08,1031.64,1032.41,1021.39,1031.64
"673",2003-09-09,1023.17,1031.64,1021.14,1023.17
"674",2003-09-10,1010.92,1023.17,1009.74,1010.92
"675",2003-09-11,1016.42,1020.88,1010.92,1016.42
"676",2003-09-12,1018.63,1019.65,1007.71,1018.63
"677",2003-09-15,1014.81,1019.79,1013.59,1014.81
"678",2003-09-16,1029.32,1029.66,1014.81,1029.32
"679",2003-09-17,1025.97,1031.34,1024.53,1025.97
"680",2003-09-18,1039.58,1040.16,1025.75,1039.58
"681",2003-09-19,1036.3,1040.29,1031.89,1036.3
"682",2003-09-22,1022.82,1036.3,1018.3,1022.82
"683",2003-09-23,1029.03,1030.12,1021.54,1029.03
"684",2003-09-24,1009.38,1029.83,1008.93,1009.38
"685",2003-09-25,1003.27,1015.97,1003.26,1003.27
"686",2003-09-26,996.85,1003.45,996.08,996.85
"687",2003-09-29,1006.58,1006.89,995.31,1006.58
"688",2003-09-30,995.97,1006.58,990.36,995.97
"689",2003-10-01,1018.22,1018.22,995.97,1018.22
"690",2003-10-02,1020.24,1021.87,1013.38,1020.24
"691",2003-10-03,1029.85,1039.31,1020.24,1029.85
"692",2003-10-06,1034.35,1036.48,1029.15,1034.35
"693",2003-10-07,1039.25,1039.25,1026.19,1039.25
"694",2003-10-08,1033.78,1040.08,1030.96,1033.78
"695",2003-10-09,1038.73,1048.28,1033.78,1038.73
"696",2003-10-10,1038.06,1040.84,1035.74,1038.06
"697",2003-10-13,1045.35,1048.9,1038.06,1045.35
"698",2003-10-14,1049.48,1049.49,1040.84,1049.48
"699",2003-10-15,1046.76,1053.79,1043.15,1046.76
"700",2003-10-16,1050.07,1052.94,1044.04,1050.07
"701",2003-10-17,1039.32,1051.9,1036.57,1039.32
"702",2003-10-20,1044.68,1044.69,1036.13,1044.68
"703",2003-10-21,1046.03,1048.57,1042.5,1046.03
"704",2003-10-22,1030.36,1046.03,1028.39,1030.36
"705",2003-10-23,1033.77,1035.44,1025.87,1033.77
"706",2003-10-24,1028.91,1033.77,1018.32,1028.91
"707",2003-10-27,1031.13,1037.58,1028.91,1031.13
"708",2003-10-28,1046.79,1046.79,1031.13,1046.79
"709",2003-10-29,1048.11,1049.83,1043.35,1048.11
"710",2003-10-30,1046.94,1052.82,1043.82,1046.94
"711",2003-10-31,1050.71,1053.09,1046.94,1050.71
"712",2003-11-03,1059.02,1061.44,1050.71,1059.02
"713",2003-11-04,1053.25,1059.02,1051.7,1053.25
"714",2003-11-05,1051.81,1054.54,1044.88,1051.81
"715",2003-11-06,1058.05,1058.94,1046.93,1058.05
"716",2003-11-07,1053.21,1062.39,1052.17,1053.21
"717",2003-11-10,1047.11,1053.65,1045.58,1047.11
"718",2003-11-11,1046.57,1048.23,1043.46,1046.57
"719",2003-11-12,1058.56,1059.1,1046.57,1058.56
"720",2003-11-13,1058.41,1059.62,1052.96,1058.41
"721",2003-11-14,1050.35,1063.65,1048.11,1050.35
"722",2003-11-17,1043.63,1050.35,1035.28,1043.63
"723",2003-11-18,1034.15,1048.77,1034,1034.15
"724",2003-11-19,1042.44,1043.95,1034.15,1042.44
"725",2003-11-20,1033.65,1046.48,1033.42,1033.65
"726",2003-11-21,1035.28,1037.57,1031.2,1035.28
"727",2003-11-24,1052.08,1052.08,1035.28,1052.08
"728",2003-11-25,1053.89,1058.05,1049.31,1053.89
"729",2003-11-26,1058.45,1058.45,1048.28,1058.45
"730",2003-11-28,1058.2,1060.63,1056.77,1058.2
"731",2003-12-01,1070.12,1070.47,1058.2,1070.12
"732",2003-12-02,1066.62,1071.22,1065.22,1066.62
"733",2003-12-03,1064.73,1074.3,1064.63,1064.73
"734",2003-12-04,1069.72,1070.37,1063.15,1069.72
"735",2003-12-05,1061.5,1069.72,1060.09,1061.5
"736",2003-12-08,1069.3,1069.59,1060.93,1069.3
"737",2003-12-09,1060.18,1071.94,1059.16,1060.18
"738",2003-12-10,1059.05,1063.02,1053.41,1059.05
"739",2003-12-11,1071.21,1073.63,1059.05,1071.21
"740",2003-12-12,1074.14,1074.76,1067.64,1074.14
"741",2003-12-15,1068.04,1082.79,1068,1068.04
"742",2003-12-16,1075.13,1075.94,1068.04,1075.13
"743",2003-12-17,1076.48,1076.54,1071.14,1076.48
"744",2003-12-18,1089.18,1089.5,1076.48,1089.18
"745",2003-12-19,1088.67,1091.06,1084.19,1088.67
"746",2003-12-22,1092.94,1092.94,1086.14,1092.94
"747",2003-12-23,1096.02,1096.95,1091.73,1096.02
"748",2003-12-24,1094.04,1096.4,1092.73,1094.04
"749",2003-12-26,1095.89,1098.47,1094.04,1095.89
"750",2003-12-29,1109.48,1109.48,1095.89,1109.48
"751",2003-12-30,1109.64,1109.75,1106.41,1109.64
"752",2003-12-31,1111.92,1112.56,1106.21,1111.92
"753",2004-01-02,1108.48,1118.85,1105.08,1108.48
"754",2004-01-05,1122.22,1122.22,1108.48,1122.22
"755",2004-01-06,1123.67,1124.46,1118.44,1123.67
"756",2004-01-07,1126.33,1126.33,1116.45,1126.33
"757",2004-01-08,1131.92,1131.92,1124.91,1131.92
"758",2004-01-09,1121.86,1131.92,1120.9,1121.86
"759",2004-01-12,1127.23,1127.85,1120.9,1127.23
"760",2004-01-13,1121.22,1129.07,1115.19,1121.22
"761",2004-01-14,1130.52,1130.75,1121.22,1130.52
"762",2004-01-15,1132.05,1137.11,1124.5,1132.05
"763",2004-01-16,1139.83,1139.83,1132.05,1139.83
"764",2004-01-20,1138.77,1142.93,1135.4,1138.77
"765",2004-01-21,1147.62,1149.21,1134.62,1147.62
"766",2004-01-22,1143.94,1150.51,1143.01,1143.94
"767",2004-01-23,1141.55,1150.31,1136.85,1141.55
"768",2004-01-26,1155.37,1155.38,1141,1155.37
"769",2004-01-27,1144.05,1155.37,1144.05,1144.05
"770",2004-01-28,1128.48,1149.14,1126.5,1128.48
"771",2004-01-29,1134.11,1134.39,1122.38,1134.11
"772",2004-01-30,1131.13,1134.17,1127.73,1131.13
"773",2004-02-02,1135.26,1142.58,1127.87,1135.26
"774",2004-02-03,1136.03,1137.44,1131.33,1136.03
"775",2004-02-04,1126.52,1136.03,1124.74,1126.52
"776",2004-02-05,1128.59,1131.17,1124.44,1128.59
"777",2004-02-06,1142.76,1142.79,1128.39,1142.76
"778",2004-02-09,1139.81,1144.46,1139.21,1139.81
"779",2004-02-10,1145.54,1147.02,1138.7,1145.54
"780",2004-02-11,1157.76,1158.89,1142.33,1157.76
"781",2004-02-12,1152.11,1157.76,1151.44,1152.11
"782",2004-02-13,1145.81,1156.88,1143.23,1145.81
"783",2004-02-17,1156.99,1158.98,1145.81,1156.99
"784",2004-02-18,1151.82,1157.4,1149.42,1151.82
"785",2004-02-19,1147.06,1158.57,1146.83,1147.06
"786",2004-02-20,1144.11,1149.81,1139,1144.11
"787",2004-02-23,1140.99,1146.69,1136.98,1140.99
"788",2004-02-24,1139.09,1144.54,1134.43,1139.09
"789",2004-02-25,1143.67,1145.24,1138.71,1143.67
"790",2004-02-26,1144.91,1147.23,1138.62,1144.91
"791",2004-02-27,1144.94,1151.68,1141.8,1144.94
"792",2004-03-01,1155.96,1157.45,1144.94,1155.96
"793",2004-03-02,1149.1,1156.54,1147.31,1149.1
"794",2004-03-03,1151.04,1152.44,1143.78,1151.04
"795",2004-03-04,1154.88,1154.97,1149.81,1154.88
"796",2004-03-05,1156.87,1163.23,1148.71,1156.87
"797",2004-03-08,1147.21,1159.94,1146.97,1147.21
"798",2004-03-09,1140.58,1147.32,1136.84,1140.58
"799",2004-03-10,1123.89,1141.45,1122.53,1123.89
"800",2004-03-11,1106.78,1125.96,1105.87,1106.78
"801",2004-03-12,1120.57,1120.63,1106.78,1120.57
"802",2004-03-15,1104.49,1120.57,1103.36,1104.49
"803",2004-03-16,1110.7,1113.82,1102.61,1110.7
"804",2004-03-17,1123.75,1125.76,1110.7,1123.75
"805",2004-03-18,1122.32,1125.5,1113.25,1122.32
"806",2004-03-19,1109.78,1122.72,1109.69,1109.78
"807",2004-03-22,1095.4,1109.78,1089.49,1095.4
"808",2004-03-23,1093.95,1101.52,1091.57,1093.95
"809",2004-03-24,1091.33,1098.39,1087.06,1091.33
"810",2004-03-25,1109.19,1110.32,1091.33,1109.19
"811",2004-03-26,1108.06,1115.27,1106.13,1108.06
"812",2004-03-29,1122.47,1124.37,1108.06,1122.47
"813",2004-03-30,1127,1127.6,1119.66,1127
"814",2004-03-31,1126.21,1130.83,1121.46,1126.21
"815",2004-04-01,1132.17,1135.67,1126.2,1132.17
"816",2004-04-02,1141.81,1144.81,1132.17,1141.81
"817",2004-04-05,1150.57,1150.57,1141.64,1150.57
"818",2004-04-06,1148.16,1150.57,1143.3,1148.16
"819",2004-04-07,1140.53,1148.16,1138.41,1140.53
"820",2004-04-08,1139.32,1148.97,1134.52,1139.32
"821",2004-04-12,1145.2,1147.29,1139.32,1145.2
"822",2004-04-13,1129.44,1147.81,1127.7,1129.44
"823",2004-04-14,1128.17,1132.52,1122.15,1128.17
"824",2004-04-15,1128.84,1134.08,1120.75,1128.84
"825",2004-04-16,1134.61,1136.8,1126.79,1134.61
"826",2004-04-19,1135.82,1136.18,1129.84,1135.82
"827",2004-04-20,1118.15,1139.26,1118.09,1118.15
"828",2004-04-21,1124.09,1125.72,1116.03,1124.09
"829",2004-04-22,1139.93,1142.77,1121.92,1139.93
"830",2004-04-23,1140.6,1141.75,1134.89,1140.6
"831",2004-04-26,1135.53,1145.08,1132.91,1135.53
"832",2004-04-27,1138.11,1146.84,1135.53,1138.11
"833",2004-04-28,1122.41,1138.11,1121.7,1122.41
"834",2004-04-29,1113.89,1128.8,1108.02,1113.89
"835",2004-04-30,1107.3,1119.26,1107.23,1107.3
"836",2004-05-03,1117.49,1118.72,1107.3,1117.49
"837",2004-05-04,1119.55,1127.74,1112.89,1119.55
"838",2004-05-05,1121.53,1125.07,1117.86,1121.53
"839",2004-05-06,1113.99,1121.53,1106.3,1113.99
"840",2004-05-07,1098.7,1117.33,1098.63,1098.7
"841",2004-05-10,1087.12,1098.7,1079.63,1087.12
"842",2004-05-11,1095.45,1095.69,1087.12,1095.45
"843",2004-05-12,1097.28,1097.55,1076.32,1097.28
"844",2004-05-13,1096.44,1102.77,1091.76,1096.44
"845",2004-05-14,1095.7,1102.37,1088.24,1095.7
"846",2004-05-17,1084.1,1095.7,1079.36,1084.1
"847",2004-05-18,1091.49,1094.14,1084.1,1091.49
"848",2004-05-19,1088.68,1105.93,1088.49,1088.68
"849",2004-05-20,1089.19,1092.62,1085.43,1089.19
"850",2004-05-21,1093.56,1099.7,1089.19,1093.56
"851",2004-05-24,1095.41,1101.71,1091.77,1095.41
"852",2004-05-25,1113.05,1113.8,1090.74,1113.05
"853",2004-05-26,1114.94,1116.71,1109.91,1114.94
"854",2004-05-27,1121.28,1123.95,1114.86,1121.28
"855",2004-05-28,1120.68,1122.69,1118.1,1120.68
"856",2004-06-01,1121.2,1122.7,1113.32,1121.2
"857",2004-06-02,1124.99,1128.1,1118.64,1124.99
"858",2004-06-03,1116.64,1125.31,1116.56,1116.64
"859",2004-06-04,1122.5,1129.17,1116.64,1122.5
"860",2004-06-07,1140.42,1140.54,1122.5,1140.42
"861",2004-06-08,1142.18,1142.18,1135.45,1142.18
"862",2004-06-09,1131.33,1142.18,1131.16,1131.33
"863",2004-06-10,1136.47,1136.47,1131.33,1136.47
"864",2004-06-14,1125.29,1136.47,1122.16,1125.29
"865",2004-06-15,1132.01,1137.36,1125.29,1132.01
"866",2004-06-16,1133.56,1135.28,1130.55,1133.56
"867",2004-06-17,1132.05,1133.56,1126.88,1132.05
"868",2004-06-18,1135.02,1139.08,1129.82,1135.02
"869",2004-06-21,1130.3,1138.05,1129.64,1130.3
"870",2004-06-22,1134.41,1135.05,1124.37,1134.41
"871",2004-06-23,1144.06,1145.16,1131.73,1144.06
"872",2004-06-24,1140.65,1146.34,1139.94,1140.65
"873",2004-06-25,1134.43,1145.97,1134.24,1134.43
"874",2004-06-28,1133.35,1142.6,1131.62,1133.35
"875",2004-06-29,1136.2,1138.26,1131.81,1136.2
"876",2004-06-30,1140.84,1144.22,1133.62,1140.84
"877",2004-07-01,1128.94,1140.84,1123.06,1128.94
"878",2004-07-02,1125.38,1129.18,1123.26,1125.38
"879",2004-07-06,1116.21,1125.38,1113.21,1116.21
"880",2004-07-07,1118.33,1122.37,1114.92,1118.33
"881",2004-07-08,1109.11,1119.12,1108.72,1109.11
"882",2004-07-09,1112.81,1115.57,1109.11,1112.81
"883",2004-07-12,1114.35,1116.11,1106.71,1114.35
"884",2004-07-13,1115.14,1116.3,1112.99,1115.14
"885",2004-07-14,1111.47,1119.6,1107.83,1111.47
"886",2004-07-15,1106.69,1114.67,1106.6,1106.69
"887",2004-07-16,1101.39,1112.17,1101.07,1101.39
"888",2004-07-19,1100.9,1105.52,1096.55,1100.9
"889",2004-07-20,1108.67,1108.88,1099.1,1108.67
"890",2004-07-21,1093.88,1116.27,1093.88,1093.88
"891",2004-07-22,1096.85,1099.69,1084.16,1096.85
"892",2004-07-23,1086.2,1096.84,1083.49,1086.2
"893",2004-07-26,1084.07,1089.82,1078.78,1084.07
"894",2004-07-27,1094.83,1096.65,1084.07,1094.83
"895",2004-07-28,1095.42,1098.84,1082.17,1095.42
"896",2004-07-29,1100.43,1103.71,1095.42,1100.43
"897",2004-07-30,1101.72,1103.73,1096.96,1101.72
"898",2004-08-02,1106.62,1108.6,1097.34,1106.62
"899",2004-08-03,1099.69,1106.62,1099.2,1099.69
"900",2004-08-04,1098.63,1102.45,1092.4,1098.63
"901",2004-08-05,1080.7,1098.83,1079.98,1080.7
"902",2004-08-06,1063.97,1080.7,1062.23,1063.97
"903",2004-08-09,1065.22,1069.46,1063.97,1065.22
"904",2004-08-10,1079.04,1079.04,1065.22,1079.04
"905",2004-08-11,1075.79,1079.04,1065.92,1075.79
"906",2004-08-12,1063.23,1075.79,1062.82,1063.23
"907",2004-08-13,1064.8,1075.79,1062.82,1064.8
"908",2004-08-16,1079.34,1080.66,1064.8,1079.34
"909",2004-08-17,1081.71,1086.96,1079.34,1081.71
"910",2004-08-18,1095.17,1095.17,1078.93,1095.17
"911",2004-08-19,1091.23,1095.17,1086.28,1091.23
"912",2004-08-20,1098.35,1100.26,1089.57,1098.35
"913",2004-08-23,1095.68,1101.4,1094.73,1095.68
"914",2004-08-24,1096.19,1100.94,1092.82,1096.19
"915",2004-08-25,1104.96,1106.29,1093.24,1104.96
"916",2004-08-26,1105.09,1106.78,1102.43,1105.09
"917",2004-08-27,1107.77,1109.68,1104.61,1107.77
"918",2004-08-30,1099.15,1107.77,1099.15,1099.15
"919",2004-08-31,1104.24,1104.24,1094.72,1104.24
"920",2004-09-01,1105.91,1109.25,1099.11,1105.91
"921",2004-09-02,1118.31,1119.11,1105.6,1118.31
"922",2004-09-03,1113.63,1120.8,1113.57,1113.63
"923",2004-09-07,1121.3,1124.08,1113.63,1121.3
"924",2004-09-08,1116.27,1123.05,1116.27,1116.27
"925",2004-09-09,1118.38,1121.3,1113.62,1118.38
"926",2004-09-10,1123.92,1125.26,1114.39,1123.92
"927",2004-09-13,1125.82,1129.78,1123.35,1125.82
"928",2004-09-14,1128.33,1129.46,1124.72,1128.33
"929",2004-09-15,1120.37,1128.33,1119.74,1120.37
"930",2004-09-16,1123.5,1126.06,1120.37,1123.5
"931",2004-09-17,1128.55,1130.48,1123.5,1128.55
"932",2004-09-20,1122.2,1128.55,1120.34,1122.2
"933",2004-09-21,1129.3,1131.54,1122.2,1129.3
"934",2004-09-22,1113.56,1129.3,1112.67,1113.56
"935",2004-09-23,1108.36,1113.61,1108.05,1108.36
"936",2004-09-24,1110.11,1113.81,1108.36,1110.11
"937",2004-09-27,1103.52,1110.11,1103.24,1103.52
"938",2004-09-28,1110.06,1111.77,1101.29,1110.06
"939",2004-09-29,1114.8,1114.8,1107.36,1114.8
"940",2004-09-30,1114.58,1116.31,1109.61,1114.58
"941",2004-10-01,1131.5,1131.64,1114.58,1131.5
"942",2004-10-04,1135.17,1140.19,1131.5,1135.17
"943",2004-10-05,1134.48,1137.97,1132.03,1134.48
"944",2004-10-06,1142.05,1142.05,1132.94,1142.05
"945",2004-10-07,1130.65,1142.05,1130.46,1130.65
"946",2004-10-08,1122.14,1132.92,1120.19,1122.14
"947",2004-10-11,1124.39,1126.2,1122.14,1124.39
"948",2004-10-12,1121.84,1124.39,1115.77,1121.84
"949",2004-10-13,1113.65,1127.01,1109.63,1113.65
"950",2004-10-14,1103.29,1114.97,1102.06,1103.29
"951",2004-10-15,1108.2,1113.17,1102.14,1108.2
"952",2004-10-18,1114.02,1114.46,1103.33,1114.02
"953",2004-10-19,1103.23,1118.03,1103.15,1103.23
